Cluster number,Household number,Line number,Cluster number,Household number,Man's line number,Interviewer number,Day of interview,Month of interview,Year of interview,Result of man's interview,Field editor,Data entry clerk,Start of interview - Hour,Start of interview - Minutes,End of interview - Hour,End of interview - Minutes,Month of birth of man,Year of birth of man,Age of man,Ever attended school,Highest level of school attended,Highest grade completed at that level,Can read part of the sentence,Frequency of reading newspaper or magazine,Frequency of listening to the radio,Frequency of watching TV,Ever used a computer,Computer usage in the last 12 months,Frequency of computer usage in the last month,Ever used internet,Internet usage in the last 12 months,Frequency of Internet usage in the past month,Ever used a mobile or non-mobile phone,Mobile or non-mobile phone usage in the last 12 months,Frequency of mobile or non-mobile usage in the past month,Ever fathered any children with any women,Age when first child was born,Any sons or daughters living with you,Sons living with you,Daughters living with you,Any sons or daughters not living with you,Sons living elsewhere,Daughters living elsewhere,Ever had child who later died,Boys dead,Girls dead,Children ever born,Same biological mother,Number of women respondent fathered children with,Month of last birth,Year of last birth,If she goes out with out telling husband: wife beating justified,If she neglects the children: wife beating justified,If she argues with husband: wife beating justified,If she refuses sex with husband: wife beating justified,If she burns the food: wife beating justified,MDV1F,Currently married or living with a man,Haveing other wives or liveing with other women as if you are married,How many other wives / partners living with you,Ever married or lived with a woman,Marital status,Married or lived with a woman once or more than once,Month of first union,Year of first union,Age at first union,Age at first sexual intercourse,Condom used during first sexual intercourse,Time since last sexual intercourse (unit),Time since last sexual intercourse (number),Condom used at last sexual intercourse,Relationship to last sexual partner,Sex with any other person in the last 12 month,Condom used with prior sexual partner,Relationship to prior sexual partner,Sex with any other man in the last 12 months,Number of sex partners in last 12 months,Number of sex partners in lifetime,Ever heard of AIDS,Can avoid AIDS virus by having one uninfected partner,Can get AIDS virus through supernatural means,Can avoid AIDS virus by using a condom correctly every time,Can get AIDS virus from mosquito bites,Can get AIDS virus by sharing food with a person who has AIDS,Healthy-looking person may have AIDS virus,AIDS virus from mother to child during pregnancy,AIDS virus from mother to child during delivery,AIDS virus from mother to child through breastfeeding,Should female teacher with AIDS virus be allowed to teach in school,Would buy fresh vegetables from shopkeeper with AIDS virus,"If HH member became infected with AIDS virus, would want it to remain a secret",Willing to care for person with AIDS in household,Ever been tested for AIDS virus,Most recent time of testing for AIDS virus,Received results of AIDS virus test,Know a place to get AIDS virus test,Respondent is circumcised,Age at circumcision,Person performing circumcision,Place of circumcision,Ever tried cigarette smoking,Age when cigarette was smoked for the first time,Currently smoking cigarettes,Number of cigarettes smoked in the last 24 hours,Number of days when cigarettes were smoked in past month,Ever tried any smoked tobacco products other than cigarettes,Used any smoked tobacco products during the last month,Type of smoked tobacco product: Cigars,Type of smoked tobacco product: Water pipe,Type of smoked tobacco product: Cigarillos,Type of smoked tobacco product: Pipe,MTA8E,Type of smoked tobacco product: Other,Number of days when tobacco products where smoked in past month,Ever tried any form of smokeless tobacco products,Used any smokeless tobacco products during the last month,Type of smokeless tobacco product used: Snuff,Type of smokeless tobacco product used: Dip,Number of days when smokeless tobacco products where used in past month,Ever drunk alcohol,Age when alcohol was used for the first time,Number of days when at least one drink of alcohol was used in past month,Number of drinks usually consumed,Net number,Mosquito net observed,Brand/type of observed net,Months ago net obtained,Net treated with an insecticide when obtained,Net soaked or dipped since obtained,Months ago net soaked or dipped,Persons slept under mosquito net last night,Person 1 who slept under net,Person 2 who slept under net,Person 3 who slept under net,Person 4 who slept under net,Area,Region,Date of interview women (CMC),Date of birth of woman (CMC),Age,Date of marriage (CMC),Age at first marriage/union,Marital/Union status,Children ever born,Children surviving,Children dead,mwelevel,mnweight,Wealth index score,Wealth index quintiles,wscoreu,windex5u,wscorer,windex5r
339,20,5,339,20,5,411,2,3,2014,Completed,401,28,9.0,43.0,9.0,59.0,5.0,1986.0,27.0,Yes,Secondary,21.0,,At least once a week,Not at all,Not at all,No,,,Yes,Yes,Not at all,Yes,Yes,At least once a week,Yes,23.0,No,,,Yes,2.0,0.0,No,,,2.0,Yes,,1.0,2012.0,No,No,No,No,No,No,"No, not in union",,,"Yes, formerly married",Divorced,Only once,4.0,2009.0,,21.0,No,Months ago,11.0,Yes,Girlfriend,No,,,,,4.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12-23 months ago,Missing,,No,,,,No,,,,,No,,,,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1037.0,25-29,1312.0,22.0,Formerly married/in union,2.0,2.0,0.0,Secondary,1.07556167945736,0.74788426932253,4,-1.32805327161434,1.0,,
339,21,1,339,21,1,415,2,3,2014,Completed,401,28,8.0,9.0,8.0,22.0,1.0,1983.0,31.0,Yes,Higher,31.0,,Almost every day,Less than once a week,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,28.0,Yes,2.0,0.0,No,,,No,,,2.0,Yes,,8.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,12.0,2009.0,,28.0,No,Days ago,2.0,No,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Not observed,DK brand / type,24.0,No,No,,Yes,1.0,2.0,90.0,,Urban,Mashonaland West,1371,997.0,30-34,1320.0,26.0,Currently married/in union,2.0,2.0,0.0,Higher,1.07556167945736,1.49830962088111,5,0.952377102193172,5.0,,
339,21,5,339,21,5,415,2,3,2014,Completed,401,28,9.0,48.0,10.0,8.0,9.0,1988.0,25.0,Yes,Secondary,22.0,,At least once a week,Less than once a week,Almost every day,Yes,Yes,At least once a week,No,,,Yes,Yes,Almost every day,Yes,23.0,No,,,Yes,2.0,0.0,No,,,2.0,No,2.0,6.0,2013.0,No,No,Yes,No,No,No,"No, not in union",,,"Yes, formerly married",Divorced,More than once,10.0,2010.0,,19.0,No,Months ago,2.0,No,Girlfriend,No,,,,,5.0,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,Yes,23.0,Health worker/Professional,Health facility,Yes,25.0,Yes,10.0,30.0,Yes,Yes,,,,,Rolled tobacco,,1.0,No,,,,,Yes,16.0,10.0,13.0,,,,,,,,,,,,,Urban,Mashonaland West,1371,1065.0,25-29,1330.0,22.0,Formerly married/in union,2.0,2.0,0.0,Secondary,1.07556167945736,1.49830962088111,5,0.952377102193172,5.0,,
339,23,2,339,23,2,412,2,3,2014,Completed,401,28,16.0,53.0,17.0,7.0,9.0,1994.0,19.0,Yes,Secondary,25.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,15.0,No,Weeks ago,2.0,Yes,Girlfriend,Yes,Yes,Girlfrend,Yes,7.0,30.0,Yes,Yes,No,Yes,No,No,Yes,DK,DK,DK,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,0.0,,,,No,,,,,,,,,No,,,,,Yes,10.0,10.0,1.0,,,,,,,,,,,,,Urban,Mashonaland West,1371,1137.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.07556167945736,1.36068785867341,5,0.534165156150119,4.0,,
340,3,1,340,3,1,417,1,3,2014,Completed,403,32,11.0,37.0,11.0,50.0,4.0,1961.0,52.0,Yes,Primary,17.0,Able to read whole sentence,Less than once a week,Almost every day,At least once a week,No,,,No,,,Yes,Yes,Almost every day,Yes,22.0,No,,,Yes,4.0,1.0,Yes,1.0,0.0,6.0,Yes,,5.0,2000.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,10.0,1982.0,,19.0,No,Weeks ago,2.0,No,Wife,No,,,,,50.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,15.0,10.0,4.0,,,,,,,,,,,,,Urban,Mashonaland West,1371,736.0,50-54,994.0,21.0,Currently married/in union,6.0,5.0,1.0,Primary,1.02730110554311,0.869104167736765,4,-0.959684135790836,1.0,,
340,6,1,340,6,1,410,2,3,2014,Completed,403,32,6.0,21.0,6.0,34.0,7.0,1984.0,29.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Almost every day,No,,,No,,,Yes,Yes,Almost every day,Yes,23.0,Yes,0.0,1.0,No,,,Yes,0.0,1.0,2.0,Yes,,2.0,2012.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,3.0,2005.0,,20.0,Yes,Days ago,3.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,Yes,7.0,Traditional practitioner/family/friend,Ritual site,Yes,19.0,Yes,9.0,30.0,No,,,,,,,,,No,,,,,Yes,19.0,7.0,6.0,1.0,Observed,DK brand / type,1.0,No,No,,Yes,1.0,2.0,3.0,90.0,Urban,Mashonaland West,1371,1015.0,25-29,1263.0,20.0,Currently married/in union,2.0,1.0,1.0,Secondary,1.02730110554311,0.703439907431687,4,-1.46311303817189,1.0,,
340,8,2,340,8,2,414,1,3,2014,Completed,403,32,10.0,54.0,11.0,6.0,7.0,1981.0,32.0,Yes,Secondary,24.0,,Not at all,Not at all,Not at all,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,22.0,Yes,2.0,0.0,No,,,No,,,2.0,No,2.0,9.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,6.0,2000.0,,20.0,Yes,Months ago,7.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,No,DK,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,DK brand of long-lasting treated net,3.0,,,,Yes,2.0,90.0,,,Urban,Mashonaland West,1371,979.0,30-34,1206.0,18.0,Currently married/in union,2.0,2.0,0.0,Secondary,1.02730110554311,1.29160818808091,5,0.324242372085618,4.0,,
340,8,3,340,8,3,414,1,3,2014,Partly completed,403,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
340,8,8,340,8,8,414,2,3,2014,Completed,403,32,6.0,42.0,6.0,52.0,6.0,1991.0,22.0,Yes,Secondary,24.0,,Not at all,Not at all,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,Yes,0.0,,,,No,,,,,,,,,No,,,,,Yes,19.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1098.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,1.02730110554311,1.29160818808091,5,0.324242372085618,4.0,,
340,11,2,340,11,2,408,2,3,2014,Completed,403,32,6.0,41.0,6.0,56.0,9.0,1978.0,35.0,Yes,Secondary,24.0,,At least once a week,At least once a week,Almost every day,Yes,No,,Yes,Yes,At least once a week,Yes,Yes,At least once a week,Yes,18.0,Yes,1.0,0.0,No,,,Yes,0.0,1.0,2.0,No,2.0,6.0,1999.0,No,No,No,No,No,No,"No, not in union",,,"Yes, formerly married",Widowed,More than once,4.0,1996.0,,17.0,Yes,Year ago,3.0,,,,,,,,10.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2 or more years ago,Yes,,Yes,98.0,DK,DK,Yes,17.0,No,,,Yes,No,,,,,,,,No,,,,,Yes,18.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,945.0,35-39,1156.0,17.0,Formerly married/in union,2.0,1.0,1.0,Secondary,1.02730110554311,0.878083631006443,4,-0.932396890313143,1.0,,
340,11,3,340,11,3,408,1,3,2014,Completed,403,32,9.0,24.0,9.0,31.0,6.0,1997.0,16.0,Yes,Secondary,22.0,,Not at all,Not at all,Almost every day,No,,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,No,No,Yes,No,Yes,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1170.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.02730110554311,0.878083631006443,4,-0.932396890313143,1.0,,
340,14,3,340,14,3,408,1,3,2014,Not at home,403,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
340,14,4,340,14,4,408,2,3,2014,Completed,403,32,6.0,28.0,6.0,35.0,9.0,1997.0,16.0,Yes,Primary,16.0,Able to read whole sentence,Not at all,Less than once a week,Almost every day,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,Yes,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,0.0,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1173.0,15-19,,,Never married/in union,0.0,0.0,0.0,Primary,1.02730110554311,0.580124726527216,4,-1.83784942401235,1.0,,
340,17,1,340,17,1,410,2,3,2014,Completed,403,32,8.0,11.0,8.0,30.0,7.0,1966.0,47.0,Yes,Secondary,24.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,21.0,Yes,1.0,1.0,Yes,0.0,1.0,No,,,3.0,No,2.0,6.0,1999.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,98.0,1992.0,,21.0,No,Days ago,1.0,Yes,Wife,No,,,,,10.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,23.0,No,,,No,,,,,,,,,No,,,,,Yes,23.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,799.0,45-49,1114.0,26.0,Currently married/in union,3.0,3.0,0.0,Secondary,1.02730110554311,1.40532639992248,5,0.66981500472655,4.0,,
340,20,1,340,20,1,417,1,3,2014,Completed,403,32,13.0,56.0,14.0,14.0,3.0,1990.0,23.0,Yes,Secondary,24.0,,Almost every day,At least once a week,Almost every day,Yes,Yes,Less than once a week,No,,,Yes,Yes,Almost every day,Yes,22.0,Yes,0.0,1.0,No,,,No,,,1.0,Yes,,4.0,2012.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,9.0,2011.0,,22.0,No,Days ago,2.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,Olyset,4.0,,,,Yes,1.0,2.0,3.0,90.0,Urban,Mashonaland West,1371,1083.0,20-24,1341.0,21.0,Currently married/in union,1.0,1.0,0.0,Secondary,1.02730110554311,1.2765085000416,5,0.27835667916715,4.0,,
340,21,3,340,21,3,417,1,3,2014,Completed,403,32,6.0,16.0,6.0,30.0,6.0,1985.0,28.0,Yes,Higher,30.0,,Almost every day,Almost every day,At least once a week,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,25.0,Yes,Months ago,10.0,Missing,Girlfriend,No,,,,,3.0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,23.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1026.0,25-29,,,Never married/in union,0.0,0.0,0.0,Higher,1.02730110554311,1.42205908844949,5,0.720663141817332,4.0,,
340,23,1,340,23,1,410,2,3,2014,Completed,403,32,6.0,54.0,7.0,4.0,1.0,1991.0,23.0,Yes,Secondary,23.0,,Not at all,Almost every day,Almost every day,Yes,No,,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,21.0,No,Year ago,2.0,,,,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,Yes,21.0,No,,,No,,,,,,,,,No,,,,,Yes,21.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1093.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,1.02730110554311,1.22615170932773,5,0.12532992596262,3.0,,
340,23,2,340,23,2,410,2,3,2014,Completed,403,32,7.0,6.0,7.0,12.0,11.0,1997.0,16.0,Yes,Secondary,22.0,,Less than once a week,Less than once a week,Almost every day,No,,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,No,Yes,Yes,Yes,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,Yes,14.0,Health worker/Professional,Health facility,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1175.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.02730110554311,1.22615170932773,5,0.12532992596262,3.0,,
340,24,1,340,24,1,414,1,3,2014,Completed,403,32,14.0,14.0,14.0,34.0,8.0,1964.0,49.0,Yes,Secondary,24.0,,Almost every day,Not at all,Almost every day,No,,,No,,,Yes,Yes,Almost every day,Yes,23.0,Yes,1.0,0.0,Yes,3.0,1.0,No,,,5.0,No,2.0,4.0,2005.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,5.0,1987.0,,23.0,No,Weeks ago,2.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,0.0,,,,No,,,,,,,,,No,,,,,Yes,21.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,776.0,45-49,1049.0,22.0,Currently married/in union,5.0,5.0,0.0,Secondary,1.02730110554311,1.40766457989365,5,0.676920383848695,4.0,,
341,2,1,341,2,1,413,1,3,2014,Not at home,401,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
341,7,1,341,7,1,409,1,3,2014,Completed,402,25,10.0,38.0,10.0,56.0,7.0,1979.0,34.0,Yes,Secondary,24.0,,At least once a week,At least once a week,At least once a week,Yes,Yes,Not at all,Yes,Yes,At least once a week,Yes,Yes,Almost every day,Yes,21.0,Yes,1.0,1.0,Yes,0.0,1.0,No,,,3.0,No,2.0,7.0,2012.0,No,No,No,No,No,Yes,"Yes, currently married",No (Only one),,,,More than once,10.0,1999.0,,15.0,Yes,Days ago,3.0,No,Wife,Yes,Yes,Girlfrend,No,,20.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12-23 months ago,Yes,,No,,,,Yes,14.0,No,,,No,,,,,,,,,Yes,No,,,,Yes,16.0,10.0,4.0,,,,,,,,,,,,,Urban,Mashonaland West,1371,955.0,30-34,1198.0,20.0,Currently married/in union,3.0,3.0,0.0,Secondary,1.10668981682862,1.00597948806984,4,-0.543740514931157,2.0,,
341,8,4,341,8,4,409,1,3,2014,Completed,402,25,13.0,22.0,13.0,37.0,6.0,1991.0,22.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Almost every day,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,Yes,"No, not in union",,,No,,,,,,17.0,Yes,Months ago,1.0,Yes,Girlfriend,No,,,,,5.0,Yes,Missing,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,20.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1098.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,1.10668981682862,1.65813317025074,5,1.43805695785802,5.0,,
341,8,5,341,8,5,409,2,3,2014,Completed,402,25,8.0,12.0,8.0,25.0,1.0,1989.0,25.0,Yes,Secondary,24.0,,At least once a week,Almost every day,At least once a week,Yes,Yes,At least once a week,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,24.0,No,,,Yes,0.0,1.0,Yes,1.0,0.0,2.0,Yes,,6.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,2.0,2012.0,,22.0,No,Weeks ago,1.0,No,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,DK,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1069.0,25-29,1346.0,23.0,Currently married/in union,2.0,1.0,1.0,Secondary,1.10668981682862,1.65813317025074,5,1.43805695785802,5.0,,
341,11,2,341,11,2,418,1,3,2014,Completed,402,25,11.0,8.0,11.0,15.0,8.0,1994.0,19.0,Yes,Secondary,24.0,,Less than once a week,At least once a week,Almost every day,No,,,Yes,Yes,At least once a week,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1136.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.10668981682862,1.20906577834048,5,0.0734083378830274,3.0,,
341,11,3,341,11,3,418,1,3,2014,Completed,402,25,17.0,11.0,17.0,20.0,2.0,1999.0,15.0,Yes,Secondary,22.0,,At least once a week,At least once a week,Almost every day,No,,,Yes,Yes,Less than once a week,Yes,Yes,Less than once a week,No,,,,,,,,No,,,0.0,,,,,No,Yes,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1190.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.10668981682862,1.20906577834048,5,0.0734083378830274,3.0,,
341,13,1,341,13,1,407,2,3,2014,Completed,402,25,6.0,44.0,6.0,59.0,2.0,1986.0,28.0,Yes,Secondary,26.0,,At least once a week,Almost every day,Almost every day,No,,,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,27.0,Yes,1.0,0.0,No,,,No,,,1.0,Yes,,1.0,2014.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,5.0,2012.0,,26.0,Yes,Months ago,1.0,Missing,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,1034.0,25-29,1349.0,26.0,Currently married/in union,1.0,1.0,0.0,Secondary,1.10668981682862,1.03551020020922,4,-0.45400109876812,2.0,,
341,17,1,341,17,1,420,2,3,2014,Completed,402,25,9.0,42.0,9.0,52.0,2.0,1975.0,39.0,Yes,Secondary,22.0,,Not at all,Almost every day,At least once a week,No,,,No,,,Yes,Yes,Almost every day,Yes,28.0,Yes,0.0,3.0,No,,,No,,,3.0,Yes,,2.0,2014.0,Yes,Yes,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,1.0,2001.0,,28.0,No,Months ago,2.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Mashonaland West,1371,902.0,35-39,1213.0,25.0,Currently married/in union,3.0,3.0,0.0,Secondary,1.10668981682862,1.12634327131834,5,-0.177972985014718,3.0,,
341,20,1,341,20,1,416,1,3,2014,Completed,402,25,11.0,4.0,11.0,17.0,2.0,1983.0,31.0,Yes,Higher,31.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,6.0,2012.0,,21.0,No,Days ago,0.0,No,Wife,No,,,,,6.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,No,,,,Yes,14.0,No,,,No,,,,,,,,,No,,,,,Yes,14.0,0.0,,,,,,,,,,,,,,Urban,Mashonaland West,1371,998.0,30-34,1350.0,29.0,Currently married/in union,0.0,0.0,0.0,Higher,1.10668981682862,1.33544265344883,5,0.457448754355365,4.0,,
341,22,1,341,22,1,418,1,3,2014,Completed,402,25,13.0,15.0,13.0,38.0,10.0,1962.0,51.0,Yes,Secondary,24.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Less than once a week,No,,,Yes,Yes,Almost every day,Yes,27.0,No,,,Yes,1.0,2.0,No,,,3.0,No,2.0,1.0,1994.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,98.0,1994.0,,23.0,No,Days ago,0.0,No,Wife,No,,,,,10.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,27.0,No,,,No,,,,,,,,,No,,,,,Yes,24.0,30.0,12.0,,,,,,,,,,,,,Urban,Mashonaland West,1371,754.0,50-54,1129.0,31.0,Currently married/in union,3.0,3.0,0.0,Secondary,1.10668981682862,1.3811222801154,5,0.596262305760957,4.0,,
